respno,refnumb,casenumb,country,v5,identity,supdem,supold,supnow,supfut,rejone,rejtrd,rejmil,rejdic,rejexp,dmpext,dmpsat,dmpvot,dmpsay,defnew,defjug,defele,spamar,spafee,sparet,spaprv,sapknw,sapmin,sapsat,occup,gender,age,educ,unemp,urbrur,medrad,medtv,mednew,povfoo,povwat,povhth,povelc,povinc,hltmen,aidexp,demoe1,demoe2,demoe3,demmaj,demspc,demele,demmpd,demnec,dememp,demedu,demgap,marsuc,marjob,marear,marrsk,marhse,marcdt,marcom,marsch,maremp,marcrm,sctrust,scint,scdsc,scund,sckloc,sckmp,sckfin,sckvp,nidprd,nidchl,gidprd,gidchl,gidbes,gidstr,pfesol,pfeemp,pfeprc,pfegap,pfenow,pfepas,pfefut,pfeerd,pfegrp,pfrsay,pfrass,pfrvot,pfreql,pfrele,pfrgpt,pfrfai,pfrall,pfrgpr,pfpcrm,pfpsaf,pfpcr1,pfpcr2,pfpcr3,pfpcr4,pfpcr5,trspre,trspol,trscts,trsarm,trsnec,trsbrd,pfgpre,pfgmp,pfgloc,pfgedu,pfghlt,pfghiv,mip1,mip2,legcon,leggov,memrel,memdev,membus,memlab,pidcls,pidwin,parvot,parcom,pariss,parral,parcam,parlet,pardem,parctg,parcti,xstronld,withinwt,acrosswt,combinwt,africawt,afcombwt,race,language,party,area,urbrur_original,urbrur_sample,region,locationlevel1,locationlevel2,townvill,eanumb,uniqueea,geoname_id,precision_code,place_name,latitude,longitude,location_type_code,geoname_adm_code,geoname_adm_name,location_class,geographic_exactness;
ZIM2129,2129,952ZIM,ZIM,12,4,1,99,99,99,1,1,1,1,1,2,2,4,1,1,1,1,4,4,4,4,1,4,1,42,2,91,3,1,1,5,5,5,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,4,1,4,4,4,4,1,1,4,4,2,1,1,1,1,1,9,1,2,99,5,3,3,5,1,4,1,99,1,1,1,4,3,1,1,1,1,2,4,99,1,62,1,5,99,1,1,1,9,1,1,9,3,1,1,1,1,1,1,3,99,27,28,1,9,1,1,0,0,1,0,3,3,2,2,0,1,1,1,3,4,1,1,1,.73587143,.73587143,1,9,14,14,Urban,,Bulawayo,Nkulumane,Nkulumnene,Bulawayo,#NULL!,2778,1106112,1,Nkulumane,-20.184999,28.516939,PPLX,6295630|6255146|ZW|09|894701|1106112,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo|Nkulumane,2,1;
ZIM2130,2130,953ZIM,ZIM,12,1,1,99,99,99,1,1,1,1,1,9,2,1,2,99,99,0,4,1,1,4,1,4,1,60,2,50,1,1,2,4,3,3,2,2,1,3,2,2,1,0,0,0,1,1,1,1,1,1,1,1,4,1,4,4,4,1,2,4,4,4,2,3,1,2,9,1,9,9,5,5,5,5,5,5,99,2,2,99,1,1,1,1,1,4,4,2,99,3,5,4,1,18,2,99,99,1,2,2,2,1,1,2,4,2,9,1,1,2,3,3,99,36,9,2,2,1,0,0,0,2,1,1,0,4,1,0,4,99,0,0,4,1,1,1,.73587143,.73587143,1,995,0,21,Rural,,Matabeleland North,,Lukosi,,#NULL!,3073,888255,1,Lukosi School,-18.283331,26.683331,SCH,6295630|6255146|ZW|00,Earth|Africa|Zimbabwe|Lukosi School,3,1;
ZIM2131,2131,954ZIM,ZIM,12,1,1,99,99,99,1,1,1,1,6,2,4,4,6,0,0,0,4,4,1,4,0,97,97,53,1,65,0,0,2,0,0,0,2,1,1,3,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,2,4,0,9,9,9,9,1,5,5,5,5,2,5,4,3,2,99,1,1,1,1,3,4,4,4,4,4,5,3,1,18,3,4,99,3,3,4,1,4,3,3,3,3,9,4,99,4,3,2,99,16,9,9,4,0,0,0,0,1,2,3,0,4,2,4,4,0,0,0,4,1,1,1,.73587143,.73587143,1,9,27,21,Rural,,Matabeleland North,Lukosi rural,Lukosi,Rural,#NULL!,3079,886748,4,Matabeleland North,-18.83333,27.41667,ADM1,6295630|6255146|ZW|06,Earth|Africa|Zimbabwe|Matabeleland North,1,1;
ZIM2132,2132,955ZIM,ZIM,12,6,1,99,99,99,1,1,1,1,4,0,1,4,1,1,1,1,1,4,4,4,1,4,1,12,2,27,3,0,1,5,5,5,0,0,0,0,0,1,1,6,7,1,3,1,1,1,1,2,1,3,1,1,1,4,4,4,4,4,4,4,2,2,1,1,9,9,1,1,5,5,4,2,2,2,2,2,1,99,1,1,1,1,4,4,4,4,2,1,5,2,1,62,3,3,99,1,99,1,1,1,2,3,2,1,1,1,1,2,1,1,99,9,17,1,1,1,1,1,0,2,1,1,3,3,0,0,3,3,0,0,4,1,1,1,.73587143,.73587143,1,18,0,23,Urban,,Harare,Greendale,Greendale,Harare,#NULL!,2797,890298,3,Harare District,-17.812799,31.06864,ADM2,6295630|6255146|ZW|10|890298,Earth|Africa|Zimbabwe|Harare|Harare District,1,1;
ZIM2133,2133,956ZIM,ZIM,12,98,1,99,99,99,1,2,2,2,5,0,1,3,1,1,1,1,2,3,4,4,1,4,1,47,1,31,3,0,1,5,5,5,1,1,1,1,1,1,1,1,0,0,3,1,1,1,1,1,1,3,1,2,1,4,4,4,4,4,4,4,2,1,2,1,1,1,1,1,99,5,99,99,99,99,1,2,1,99,1,2,1,1,99,2,4,2,1,1,5,99,1,69,1,2,99,1,2,99,1,1,2,2,2,1,1,1,1,9,1,1,99,16,9,1,1,1,0,0,0,2,1,3,0,3,1,0,2,1,1,0,4,1,1,1,.73587143,.73587143,1,18,0,23,Urban,,Harare,Budiriro,Budiriro,Harare,#NULL!,2784,890299,1,Harare,-17.827721,31.05337,PPLC,6295630|6255146|ZW|10|890299,Earth|Africa|Zimbabwe|Harare|Harare,2,1;
ZIM2134,2134,957ZIM,ZIM,12,5,1,99,99,99,1,1,1,1,4,2,4,3,2,0,0,0,2,3,4,4,1,4,1,12,2,41,1,1,1,5,5,0,1,1,1,1,1,1,1,80,0,0,1,1,1,1,1,1,1,1,1,2,3,4,4,4,2,4,4,4,2,2,1,2,9,1,9,1,5,5,4,2,2,2,2,1,1,99,1,1,1,1,3,4,4,4,3,2,5,4,3,997,1,4,99,2,2,2,2,2,2,9,3,2,2,2,2,3,3,1,99,9,19,9,1,1,0,0,0,1,2,3,1,4,2,0,0,0,0,0,3,1,1,1,.73587143,.73587143,1,18,27,23,Urban,,Harare,Budiriro,Budiriro,Harare,#NULL!,2784,890299,1,Harare,-17.827721,31.05337,PPLC,6295630|6255146|ZW|10|890299,Earth|Africa|Zimbabwe|Harare|Harare,2,1;
ZIM2135,2135,958ZIM,ZIM,12,5,1,99,99,99,1,1,1,1,5,0,2,4,1,1,1,1,1,4,4,4,1,4,1,48,1,49,2,0,1,5,5,5,0,0,0,1,1,3,1,7,1,0,3,1,1,1,1,1,1,3,1,4,1,4,4,4,4,4,4,4,2,1,2,1,1,1,1,1,5,5,5,5,5,5,3,1,1,99,1,1,1,1,4,3,3,4,3,1,5,1,1,65,3,3,99,1,99,1,1,1,1,3,1,1,1,1,1,1,1,1,99,9,19,1,1,1,0,1,0,2,1,1,0,4,2,2,4,0,0,0,4,1,1,1,.73587143,.73587143,1,18,0,16,Urban,,Midlands,Mbizo,Mbizo,Kwekwe,#NULL!,3169,888710,1,Kwekwe,-18.928089,29.814859,PPL,6295630|6255146|ZW|02|888710,Earth|Africa|Zimbabwe|Midlands Province|Kwekwe,2,1;
ZIM2136,2136,959ZIM,ZIM,12,5,1,99,99,99,1,4,1,1,5,1,2,5,1,1,1,1,2,3,4,5,1,4,1,60,1,18,2,0,1,4,5,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,2,2,2,2,1,1,1,4,4,4,1,4,4,4,2,2,1,2,9,9,1,1,4,3,5,5,4,4,6,1,1,99,1,1,1,1,4,6,6,6,6,9,4,2,1,54,1,6,99,1,2,2,1,1,2,2,2,1,1,2,3,3,3,1,99,27,9,3,1,0,0,0,0,2,1,5,0,4,4,4,1,1,0,0,4,1,1,1,.73587143,.73587143,1,9,0,14,Urban,,Bulawayo,Nkulumane,Nkulumnene,Bulawayo,#NULL!,2778,1106112,1,Nkulumane,-20.184999,28.516939,PPLX,6295630|6255146|ZW|09|894701|1106112,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo|Nkulumane,2,1;
ZIM2137,2137,960ZIM,ZIM,12,2,1,99,99,99,2,2,1,1,4,2,2,3,1,1,1,1,1,3,4,1,1,4,3,15,2,18,3,1,1,5,5,4,0,0,0,0,1,0,2,1,0,0,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,3,0,2,9,9,1,1,4,4,4,4,2,2,6,2,2,99,1,1,1,3,2,6,6,6,6,1,4,3,3,997,2,6,99,1,3,2,9,2,2,2,1,2,2,2,99,1,3,2,99,9,29,3,2,0,0,0,0,2,1,5,0,4,4,4,4,4,0,0,4,1,1,1,.73587143,.73587143,3,6,0,23,Urban,,Harare,Mabelreign,Mabelreign,Harare,#NULL!,2802,890299,1,Harare,-17.827721,31.05337,PPLC,6295630|6255146|ZW|10|890299,Earth|Africa|Zimbabwe|Harare|Harare,2,1;
ZIM2138,2138,961ZIM,ZIM,12,4,1,99,99,99,1,4,1,1,5,0,2,99,99,1,1,1,1,4,4,4,1,4,1,12,1,42,3,0,1,99,99,99,1,1,0,1,1,1,1,1,0,0,1,1,1,1,2,2,2,3,2,1,1,4,4,4,4,4,4,4,99,99,99,99,1,1,1,1,4,4,4,4,4,4,1,1,1,99,1,1,1,1,3,1,4,4,4,99,4,3,3,997,1,1,99,1,2,2,1,2,2,2,2,1,1,2,3,1,3,1,99,31,7,1,3,1,0,0,0,2,1,2,0,2,0,0,0,1,2,2,4,1,1,1,.73587143,.73587143,1,18,0,23,Urban,,Harare,Zengeza,Zengeza,Chitungwiza,#NULL!,2811,890299,1,Harare,-17.827721,31.05337,PPLC,6295630|6255146|ZW|10|890299,Earth|Africa|Zimbabwe|Harare|Harare,2,1;
ZIM2139,2139,962ZIM,ZIM,12,1,1,99,99,99,1,4,1,1,5,0,0,4,1,1,1,1,1,4,4,4,1,4,2,44,2,31,3,0,1,5,5,5,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,2,2,2,1,1,1,4,4,1,1,4,4,4,2,1,1,2,1,1,1,1,4,3,4,4,2,2,1,1,1,99,1,1,1,4,3,1,4,4,4,1,4,3,3,997,1,1,99,1,2,2,1,2,2,2,2,1,1,2,3,1,3,1,99,8,9,1,3,1,0,1,1,1,2,3,3,2,0,0,2,3,0,0,4,1,1,1,.73587143,.73587143,1,18,27,23,Urban,,Harare,Zengeza,Zengeza,Harare,#NULL!,2811,890299,1,Harare,-17.827721,31.05337,PPLC,6295630|6255146|ZW|10|890299,Earth|Africa|Zimbabwe|Harare|Harare,2,1;
ZIM2140,2140,963ZIM,ZIM,12,0,2,99,99,99,4,3,2,1,3,2,1,3,2,1,1,8,3,4,1,1,1,4,3,47,1,25,2,1,1,5,5,4,1,1,1,1,1,3,2,0,0,0,1,1,1,1,1,1,1,4,3,2,2,4,1,1,1,1,1,1,2,3,0,2,9,9,9,1,5,5,4,4,2,4,2,2,3,99,2,2,2,2,2,4,4,4,2,9,5,1,1,69,2,2,99,3,3,4,1,2,4,2,4,4,4,3,3,4,3,3,99,9,9,4,4,1,0,0,0,2,1,3,0,4,1,4,4,4,0,0,4,1,1,1,.73587143,.73587143,1,18,0,16,Urban,,Midlands,Mkoba,Zengeza,Gweru,#NULL!,3170,890422,1,Gweru,-19.450001,29.816669,PPLA,6295630|6255146|ZW|02|890422,Earth|Africa|Zimbabwe|Midlands Province|Gweru,2,1;
ZIM2141,2141,964ZIM,ZIM,12,6,1,99,99,99,1,4,1,1,5,9,9,4,1,1,1,0,1,4,4,4,1,4,1,50,2,29,2,1,1,5,5,5,0,0,1,0,2,3,3,80,0,0,2,2,2,2,2,2,2,2,2,1,1,4,1,1,1,1,1,1,2,3,0,2,1,1,1,1,4,4,4,2,2,4,2,2,1,99,1,1,1,2,1,1,4,4,4,1,4,2,3,997,1,2,99,2,2,2,1,2,2,2,2,1,1,2,3,1,3,1,99,9,31,1,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,4,1,1,1,.73587143,.73587143,1,18,0,16,Urban,,Midlands,Mkoba,Mkoba,Gweru,#NULL!,3170,890422,1,Gweru,-19.450001,29.816669,PPLA,6295630|6255146|ZW|02|890422,Earth|Africa|Zimbabwe|Midlands Province|Gweru,2,1;
ZIM2142,2142,965ZIM,ZIM,12,2,1,99,99,99,1,4,2,2,4,9,9,1,2,0,0,0,3,3,3,2,0,97,97,14,2,19,2,1,2,4,1,1,1,1,1,0,1,3,2,0,0,0,1,1,1,1,1,1,1,1,3,4,4,4,3,1,1,1,1,4,2,4,0,2,9,1,1,1,4,4,4,4,2,2,6,1,1,99,3,3,3,2,4,6,6,6,6,9,4,1,3,997,9,6,99,3,9,2,9,2,2,2,2,1,1,3,2,2,3,2,99,18,35,9,5,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,1,1,1,1,.73587143,.73587143,1,995,0,21,Rural,,Matabeleland North,Lukhosi - rural,Lukhosi,,#NULL!,3079,886748,4,Matabeleland North,-18.83333,27.41667,ADM1,6295630|6255146|ZW|06,Earth|Africa|Zimbabwe|Matabeleland North,1,1;
ZIM2143,2143,966ZIM,ZIM,12,0,2,99,99,99,6,6,6,6,6,9,9,9,2,0,0,0,2,3,4,4,0,97,97,53,1,71,0,1,2,1,0,0,1,1,1,3,2,1,2,80,0,0,1,1,1,1,1,1,1,1,3,3,4,3,1,1,1,1,1,1,2,4,0,2,1,9,1,1,4,4,99,99,99,99,2,3,1,99,1,1,1,2,99,1,4,3,3,9,4,99,1,5,2,2,99,9,9,3,2,2,9,9,9,9,9,9,9,3,3,1,99,9,29,4,4,0,0,0,0,2,1,5,0,0,0,0,0,4,0,0,2,1,1,1,.73587143,.73587143,1,995,0,21,Rural,,Matabeleland North,Lukhosi rural,Lukhosi,,#NULL!,3079,886748,4,Matabeleland North,-18.83333,27.41667,ADM1,6295630|6255146|ZW|06,Earth|Africa|Zimbabwe|Matabeleland North,1,1;
ZIM2144,2144,967ZIM,ZIM,12,1,1,99,99,99,1,4,1,1,5,1,1,4,1,1,1,1,1,4,3,3,1,4,3,12,2,22,3,1,99,5,5,5,1,0,0,1,1,3,1,1,1,0,1,1,1,1,2,2,2,2,2,1,1,4,4,4,4,4,4,4,2,1,2,3,9,9,1,1,4,4,4,4,2,2,6,1,1,99,1,1,1,3,2,6,6,6,6,9,4,2,1,998,2,6,99,1,1,1,1,1,2,2,9,2,2,1,1,2,2,1,99,9,16,3,1,0,0,0,0,2,1,1,0,2,4,4,4,3,0,0,4,1,1,1,.73587143,.73587143,1,995,0,23,Urban,,Harare,Budiriro,Budiriro,Harare,#NULL!,2784,890299,1,Harare,-17.827721,31.05337,PPLC,6295630|6255146|ZW|10|890299,Earth|Africa|Zimbabwe|Harare|Harare,2,1;
ZIM2145,2145,968ZIM,ZIM,12,6,1,99,99,99,1,4,1,1,5,0,1,4,1,1,1,1,1,4,4,4,1,4,2,41,1,32,3,0,1,5,5,5,0,0,1,0,1,3,1,1,2,0,1,1,1,1,2,2,2,3,1,1,2,4,4,1,1,4,4,1,2,1,1,2,1,1,1,1,4,4,3,3,2,4,1,1,1,99,1,1,1,3,3,1,4,3,2,1,5,2,1,69,1,3,99,1,1,1,1,1,1,2,1,9,2,1,1,2,1,1,99,9,9,3,1,1,0,0,1,98,8,1,0,2,2,0,4,3,0,2,4,1,1,1,.73587143,.73587143,1,18,998,16,Urban,,Midlands,Mbizo,Mbizo,Kwekwe,#NULL!,3169,888710,1,Kwekwe,-18.928089,29.814859,PPL,6295630|6255146|ZW|02|888710,Earth|Africa|Zimbabwe|Midlands Province|Kwekwe,2,1;
ZIM2146,2146,969ZIM,ZIM,12,6,1,99,99,99,1,4,1,1,5,1,1,2,1,0,0,0,1,4,1,4,1,4,2,12,2,26,2,0,1,5,5,5,1,1,0,1,1,0,1,1,0,0,1,1,1,1,2,2,2,3,4,3,1,4,4,1,1,4,4,4,2,3,1,2,9,9,1,1,4,4,3,3,2,9,1,1,1,99,2,2,2,2,1,4,4,3,3,9,4,2,3,997,2,2,99,1,2,2,1,1,2,9,9,9,2,1,2,2,2,1,99,34,16,3,1,1,0,0,0,2,1,1,1,4,0,0,4,1,0,0,4,1,1,1,.73587143,.73587143,1,18,0,16,Urban,,Midlands,Mbizo,Mbizo,Kwekwe,#NULL!,3169,888710,1,Kwekwe,-18.928089,29.814859,PPL,6295630|6255146|ZW|02|888710,Earth|Africa|Zimbabwe|Midlands Province|Kwekwe,2,1;
ZIM2147,2147,970ZIM,ZIM,12,6,1,99,99,99,1,1,1,1,5,0,1,3,2,1,9,9,2,3,4,4,1,3,1,12,2,26,3,0,2,5,3,1,0,0,1,5,1,1,2,4,0,0,1,2,2,1,1,2,1,1,2,2,4,3,4,1,4,4,4,4,2,2,1,2,1,1,1,1,5,4,4,5,4,4,3,3,1,99,1,1,1,1,2,3,3,3,2,1,4,3,3,997,2,3,99,2,1,1,1,2,2,2,2,1,1,2,2,2,2,3,99,35,32,1,1,0,0,1,0,2,1,3,2,4,0,4,4,0,0,0,4,1,1,1,.73587143,.73587143,1,18,0,16,Rural,,Midlands,Njelele - rural,Njelele Gokwe,Gokwe - rural,#NULL!,3133,890983,1,Gokwe,-18.20476,28.9349,PPL,6295630|6255146|ZW|02|890983,Earth|Africa|Zimbabwe|Midlands Province|Gokwe,2,1;
ZIM2148,2148,971ZIM,ZIM,12,99,1,99,99,99,1,1,1,1,1,9,0,2,2,1,0,0,1,3,4,1,1,3,2,14,2,52,1,1,2,5,3,3,0,1,1,0,0,1,1,80,0,0,1,2,2,2,1,3,2,2,1,4,4,4,4,4,4,4,4,4,2,2,1,2,1,1,5,1,4,4,4,5,5,4,1,1,2,99,1,1,1,1,2,1,1,1,1,4,4,3,3,997,2,1,99,1,1,2,2,1,2,2,2,1,2,1,2,1,1,2,99,5,16,1,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,4,1,1,1,.73587143,.73587143,1,18,27,16,Rural,,Midlands,Nemangwe rural,Nemangwe,Gokwe rural,#NULL!,3133,890983,1,Gokwe,-18.20476,28.9349,PPL,6295630|6255146|ZW|02|890983,Earth|Africa|Zimbabwe|Midlands Province|Gokwe,2,1;
ZIM2149,2149,972ZIM,ZIM,12,1,1,99,99,99,1,4,2,2,5,0,1,2,1,0,1,0,1,3,4,3,1,3,1,54,1,46,2,0,2,5,4,3,0,0,1,0,1,1,2,1,1,0,1,2,2,1,1,1,1,2,2,1,4,4,4,1,4,4,4,4,2,2,0,2,1,1,1,1,4,4,4,5,5,4,4,1,1,99,1,1,1,1,2,4,4,4,4,2,4,3,3,997,2,5,99,2,1,1,2,1,2,2,2,1,2,2,2,1,3,3,99,9,35,5,2,0,1,0,0,2,1,3,0,0,0,0,0,0,0,0,3,1,1,1,.73587143,.73587143,1,18,0,16,Rural,,Midlands,Nyamangwe - rural,Nemangwe,Gokwe - rural,#NULL!,3133,890983,1,Gokwe,-18.20476,28.9349,PPL,6295630|6255146|ZW|02|890983,Earth|Africa|Zimbabwe|Midlands Province|Gokwe,2,1;
ZIM2150,2150,973ZIM,ZIM,12,1,1,99,99,99,1,2,3,1,5,0,1,1,2,0,1,9,2,4,4,3,1,4,1,53,2,37,1,1,2,4,1,4,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,2,2,1,2,1,3,1,4,1,4,4,4,4,1,3,1,2,1,9,1,1,4,4,4,4,3,3,5,1,3,99,1,1,1,1,2,4,3,4,4,1,4,3,3,997,2,4,99,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,99,9,35,1,1,0,0,0,0,2,1,1,0,4,4,4,4,0,0,0,4,1,1,1,.73587143,.73587143,1,18,0,16,Rural,,Midlands,Chitekete - rural,Kabuwe,Gokwe rural,#NULL!,3133,890983,1,Gokwe,-18.20476,28.9349,PPL,6295630|6255146|ZW|02|890983,Earth|Africa|Zimbabwe|Midlands Province|Gokwe,2,1;
ZIM2151,2151,975ZIM,ZIM,12,1,1,99,99,99,1,2,2,1,5,0,1,2,2,9,0,9,1,3,4,2,1,3,1,42,1,25,2,1,2,5,1,4,0,0,1,0,1,1,2,4,0,0,1,1,2,1,2,2,2,1,1,2,4,2,4,1,4,4,4,4,1,2,1,2,1,9,1,1,4,4,4,4,3,4,4,1,3,99,1,1,1,1,2,4,3,4,5,1,3,3,3,997,2,4,99,2,1,2,1,2,1,1,1,1,1,1,1,1,3,2,99,9,7,1,1,0,0,0,0,2,1,1,0,4,4,4,4,0,0,0,3,1,1,1,.73587143,.73587143,1,18,0,16,Rural,,Midlands,Chiteketeke - rural,Kabuwe,Gokwe,#NULL!,3133,890983,1,Gokwe,-18.20476,28.9349,PPL,6295630|6255146|ZW|02|890983,Earth|Africa|Zimbabwe|Midlands Province|Gokwe,2,1;
ZIM2152,2152,975ZIM,ZIM,12,1,1,99,99,99,1,1,1,1,1,9,0,4,1,1,9,9,4,4,3,4,1,3,1,53,1,48,2,1,2,5,4,1,0,1,0,0,1,1,1,0,0,0,1,1,3,3,2,2,2,1,4,1,2,3,4,1,4,4,4,4,1,1,99,2,9,9,9,9,5,5,4,4,5,5,4,2,1,99,1,2,2,1,2,3,3,4,4,1,4,3,99,2,2,5,99,3,1,2,5,1,2,2,3,1,1,2,2,1,3,3,99,35,29,2,1,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,3,1,1,1,.73587143,.73587143,1,18,27,16,Rural,,Midlands,Madzivazvido - rural,Madzivazvido,Gokwe Rural,#NULL!,3133,890983,1,Gokwe,-18.20476,28.9349,PPL,6295630|6255146|ZW|02|890983,Earth|Africa|Zimbabwe|Midlands Province|Gokwe,2,1;
ZIM2153,2153,976ZIM,ZIM,12,0,1,99,99,99,1,1,1,1,5,0,1,2,1,1,0,9,2,3,4,4,1,4,1,53,2,32,2,1,2,5,3,1,0,0,1,0,1,1,2,80,0,0,1,2,2,1,1,1,2,1,4,3,1,2,4,1,4,4,4,4,2,99,1,2,9,1,1,1,5,4,4,4,5,4,5,2,1,99,1,1,1,1,2,3,4,5,4,2,4,3,3,997,2,4,99,2,1,2,2,1,2,2,2,1,2,2,2,3,1,2,99,28,9,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,1,1,1,.73587143,.73587143,1,18,27,16,Rural,,Midlands,Chemumvuri - rural,Chemumvuri,Gokwe,#NULL!,3133,890983,1,Gokwe,-18.20476,28.9349,PPL,6295630|6255146|ZW|02|890983,Earth|Africa|Zimbabwe|Midlands Province|Gokwe,2,1;
ZIM2154,2154,977ZIM,ZIM,12,1,1,99,99,99,1,2,3,1,5,0,1,2,2,1,9,9,1,4,4,4,1,3,2,50,1,56,1,1,2,5,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,2,2,1,2,1,2,1,4,4,4,1,4,4,4,4,2,1,2,2,1,1,1,1,3,3,3,3,4,4,4,1,1,99,1,1,1,1,2,4,5,4,4,2,3,3,3,997,2,4,99,2,3,3,1,2,2,1,2,1,1,2,2,2,3,3,99,9,29,1,1,0,0,0,0,2,1,1,0,0,0,0,4,0,0,0,3,1,1,1,.73587143,.73587143,1,18,0,16,Rural,,Midlands,Chemumvuri - Rural,Chemumvuri,Gokwe,#NULL!,3133,890983,1,Gokwe,-18.20476,28.9349,PPL,6295630|6255146|ZW|02|890983,Earth|Africa|Zimbabwe|Midlands Province|Gokwe,2,1;
ZIM2155,2155,978ZIM,ZIM,12,1,1,99,99,99,1,1,1,1,1,0,1,3,2,0,0,1,3,3,4,3,1,4,1,53,2,20,2,1,2,5,3,1,0,1,1,0,0,1,2,80,0,0,1,2,2,1,1,1,1,1,3,2,1,4,4,1,1,4,4,4,2,3,2,2,5,5,1,1,5,5,4,5,4,5,4,2,1,99,1,1,1,1,2,3,3,4,4,1,4,3,3,997,3,3,99,1,1,2,5,1,2,2,2,1,1,2,1,2,3,3,99,31,9,2,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,4,1,1,1,.73587143,.73587143,1,18,0,16,Rural,,Midlands,Madzivazvido - rural,Madzivazvido,Gokwe rural,#NULL!,3133,890983,1,Gokwe,-18.20476,28.9349,PPL,6295630|6255146|ZW|02|890983,Earth|Africa|Zimbabwe|Midlands Province|Gokwe,2,1;
ZIM2156,2156,970ZIM,ZIM,12,4,1,99,99,99,1,2,1,1,1,0,1,2,1,1,0,0,9,3,3,4,1,4,1,53,1,39,2,1,2,5,3,1,0,1,1,5,1,2,2,80,0,0,1,1,2,1,3,1,1,1,2,4,2,2,4,4,3,4,4,4,2,2,1,5,1,9,9,1,3,3,4,3,3,4,3,3,2,99,1,1,1,1,2,4,3,3,5,2,3,3,1,33,1,3,99,2,2,2,1,2,2,2,2,1,1,1,2,1,2,3,99,35,11,5,1,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,4,1,1,1,.73587143,.73587143,1,18,0,16,Rural,,Midlands,Njelele,Njelele,Gokwe rural,#NULL!,3133,890983,1,Gokwe,-18.20476,28.9349,PPL,6295630|6255146|ZW|02|890983,Earth|Africa|Zimbabwe|Midlands Province|Gokwe,2,1;
ZIM2157,2157,980ZIM,ZIM,12,1,1,99,99,99,1,1,1,1,1,9,0,2,1,0,1,0,2,3,4,4,1,3,1,14,2,47,2,0,2,5,3,1,0,1,1,0,1,1,2,80,0,0,1,2,2,1,1,1,2,1,2,2,4,4,4,1,4,4,4,4,2,2,1,2,1,5,1,1,4,4,3,4,5,4,3,1,1,99,1,1,1,1,2,2,3,2,3,1,4,3,3,997,3,3,99,1,1,2,3,1,2,2,2,1,2,2,1,1,3,3,99,9,29,5,1,0,0,0,0,1,2,3,0,4,4,0,4,0,0,1,3,1,1,1,.73587143,.73587143,1,18,27,16,Rural,,Midlands,Gwave,Sesame,Gokwe rural,#NULL!,3133,890983,1,Gokwe,-18.20476,28.9349,PPL,6295630|6255146|ZW|02|890983,Earth|Africa|Zimbabwe|Midlands Province|Gokwe,2,1;
ZIM2158,2158,981ZIM,ZIM,12,1,3,99,99,99,1,1,1,2,3,9,0,2,1,9,9,0,2,3,3,4,1,3,2,49,1,19,2,0,2,3,1,1,0,0,1,0,1,1,1,80,0,0,1,2,2,1,1,1,1,2,4,4,1,4,4,1,4,4,4,4,2,2,1,2,9,9,1,1,4,4,3,4,4,3,6,1,2,99,1,1,1,1,1,6,6,6,6,2,4,2,3,997,2,6,99,2,2,1,2,1,2,2,1,1,2,1,2,2,2,3,99,9,29,2,2,0,1,1,0,2,1,2,1,1,1,4,4,0,0,0,3,1,1,1,.73587143,.73587143,1,18,0,16,Rural,,Midlands,Gwave - rural,Sesame,Gokwe - rural,#NULL!,3133,890983,1,Gokwe,-18.20476,28.9349,PPL,6295630|6255146|ZW|02|890983,Earth|Africa|Zimbabwe|Midlands Province|Gokwe,2,1;
ZIM2159,2159,982ZIM,ZIM,12,6,1,99,99,99,2,2,2,1,4,1,1,4,2,1,1,1,5,4,1,1,1,4,1,60,2,40,1,1,2,5,0,3,1,0,1,2,1,1,1,1,3,0,2,2,2,2,2,2,2,2,1,1,4,4,4,4,4,4,4,4,2,3,1,2,5,5,1,1,4,4,4,2,2,2,2,1,1,99,2,2,2,3,3,4,4,4,3,2,4,3,1,63,2,3,99,2,2,1,2,2,2,2,3,2,3,2,2,3,3,2,99,19,9,2,1,1,1,1,0,1,8,3,2,3,1,0,4,0,2,0,4,1,1,1,.73587143,.73587143,1,18,998,16,Rural,,Midlands,Njelele rural,Njelele,Gokwe,#NULL!,3133,890983,1,Gokwe,-18.20476,28.9349,PPL,6295630|6255146|ZW|02|890983,Earth|Africa|Zimbabwe|Midlands Province|Gokwe,2,1;
